,original_tumor_region,Tumor_region
198838,False,False
198839,False,False
198840,False,False
198842,False,False
198844,False,False
198846,False,False
198847,False,False
198848,False,False
198849,False,False
198850,False,False
198851,False,False
198852,False,False
198853,False,False
198854,False,False
198855,False,False
198856,False,False
198857,False,False
198858,False,False
198859,False,False
198860,False,False
198861,False,False
198862,False,False
198863,False,False
198864,False,False
198865,False,False
198866,False,False
198867,False,False
198868,False,False
198869,False,False
198870,False,False
198872,False,False
198873,False,False
198875,False,False
198876,False,False
198877,False,False
198879,False,False
198880,False,False
198881,False,False
198882,False,False
198884,False,False
198885,False,False
198886,False,False
198887,False,False
198888,False,False
198889,False,False
198891,False,False
198892,False,False
198893,False,False
198894,False,False
198895,False,False
198896,False,False
198897,False,False
198898,False,False
198900,False,False
198902,False,False
198903,False,False
198904,False,False
198906,False,False
198907,False,False
198909,False,False
198910,False,False
198911,False,False
198912,False,False
198914,False,False
198916,False,False
198917,False,False
198918,False,False
198919,False,False
198922,False,False
198923,False,False
198924,False,False
198925,False,False
198926,False,False
198928,False,False
198929,False,False
198930,False,False
198931,False,False
198932,False,False
198933,False,False
198934,False,False
198935,False,False
198936,False,False
198937,False,False
198938,False,False
198939,False,False
198940,False,False
198941,False,False
198942,False,False
198943,False,False
198944,False,False
198945,False,False
198947,False,False
198948,False,False
198949,False,False
198950,False,False
198951,False,False
198952,False,False
198953,False,False
198955,False,False
198956,False,False
198957,False,False
198959,False,False
198962,False,False
198963,False,False
198964,False,False
198966,False,False
198967,False,False
198968,False,False
198969,False,False
198970,False,False
198971,False,False
198972,False,False
198974,False,False
198975,False,False
198976,False,False
198977,False,False
198978,False,False
198979,False,False
198981,False,False
198984,False,False
198985,False,False
198986,False,False
198987,False,False
198988,False,False
198989,False,False
198990,False,False
198991,False,False
198992,False,False
198993,False,False
198994,False,False
198995,False,False
198996,False,False
198997,False,False
198998,False,False
199000,False,False
199002,False,False
199003,False,False
199004,False,False
199005,False,False
199007,False,False
199008,False,False
199010,False,False
199011,False,False
199012,False,False
199013,False,False
199014,False,False
199016,False,False
199017,False,False
199018,False,False
199019,False,False
199020,False,False
199021,False,False
199022,False,False
199023,False,False
199024,False,False
199026,False,False
199027,False,False
199028,False,False
199030,False,False
199031,False,False
199032,False,False
199033,False,False
199034,False,False
199035,False,False
199036,False,False
199037,False,False
199038,False,False
199039,False,False
199040,False,False
199041,False,False
199042,False,False
199043,False,False
199045,False,False
199046,False,False
199047,False,False
199048,False,False
199049,False,False
199050,False,False
199052,False,False
199053,False,False
199054,False,False
199056,False,False
199057,False,False
199058,False,False
199059,False,False
199060,False,False
199061,False,False
199062,False,False
199064,False,False
199065,False,False
199066,False,False
199067,False,False
199068,False,False
199070,False,False
199071,False,False
199072,False,False
199073,False,False
199074,False,False
199075,False,False
199076,False,False
199077,False,False
199078,False,False
199080,False,False
199081,False,False
199082,False,False
199083,False,False
199084,False,False
199085,False,False
199086,False,False
199087,False,False
199088,False,False
199089,False,False
199091,False,False
199092,False,False
199094,False,False
199095,False,False
199096,False,False
199098,False,False
199099,False,False
199100,False,False
199101,False,False
199102,False,False
199103,False,False
199104,False,False
199107,False,False
199108,False,False
199110,False,False
199111,False,False
199112,False,False
199113,False,False
199114,False,False
199115,False,False
199116,False,False
199117,False,False
199118,False,False
199120,False,False
199121,False,False
199122,False,False
199123,False,False
199124,False,False
199125,False,False
199126,False,False
199129,False,False
199130,False,False
199131,False,False
199133,False,False
199134,False,False
199135,False,False
199136,False,False
199137,False,False
199138,False,False
199140,False,False
199141,False,False
199142,False,False
199143,False,False
199144,False,False
199145,False,False
199146,False,False
199147,False,False
199149,False,False
199150,False,False
199151,False,False
199152,False,False
199153,False,False
199154,False,False
199155,False,False
199156,False,False
199157,False,False
199158,False,False
199159,False,False
199161,False,False
199162,False,False
199163,False,False
199164,False,False
199165,False,False
199166,False,False
199167,False,False
199168,False,False
199170,False,False
199171,False,False
199172,False,False
199173,False,False
199174,False,False
199175,False,False
199176,False,False
199177,False,False
199178,False,False
199179,False,False
199180,False,False
199181,False,False
199182,False,False
199184,False,False
199185,False,False
199186,False,False
199187,False,False
199188,False,False
199189,False,False
199190,False,False
199191,False,False
199192,False,False
199193,False,False
199194,False,False
199195,False,False
199196,False,False
199197,False,False
199198,False,False
199199,False,False
199202,False,False
199203,False,False
199204,False,False
199206,False,False
199207,False,False
199208,False,False
199210,False,False
199211,False,False
199212,False,False
199213,False,False
199214,False,False
199215,False,False
199216,False,False
199217,False,False
199218,False,False
199219,False,False
199220,False,False
199221,False,False
199224,False,False
199225,False,False
199226,False,False
199227,False,False
199228,False,False
199229,False,False
199230,False,False
199231,False,False
199232,False,False
199233,False,False
199234,False,False
199235,False,False
199236,False,False
199238,False,False
199239,False,False
199240,False,False
199241,False,False
199242,False,False
199243,False,False
199244,False,False
199245,False,False
199246,False,False
199247,False,False
199248,False,False
199250,False,False
199251,False,False
199252,False,False
199253,False,False
199255,False,False
199256,False,False
199257,False,False
199258,False,False
199259,False,False
199260,False,False
199261,False,False
199262,False,False
199263,False,False
199264,False,False
199265,False,False
199266,False,False
199267,False,False
199268,False,False
199269,False,False
199270,False,False
199271,False,False
199272,False,False
199273,False,False
199274,False,False
199275,False,False
199276,False,False
199277,False,False
199278,False,False
199279,False,False
199280,False,False
199281,False,False
199282,False,False
199283,False,False
199284,False,False
199286,False,False
199287,False,False
199288,False,False
199289,False,False
199290,False,False
199291,False,False
199292,False,False
199293,False,False
199295,False,False
199296,False,False
199297,False,False
199298,False,False
199299,False,False
199300,False,False
199302,False,False
199303,False,False
199304,False,False
199305,False,False
199306,False,False
199307,False,False
199310,False,False
199312,False,False
199313,False,False
199314,False,False
199315,False,False
199316,False,False
199318,False,False
199319,False,False
199322,False,False
199326,False,False
199327,False,False
199328,False,False
199329,False,False
199330,False,False
199332,False,False
199333,False,False
199334,False,False
199336,False,False
199338,False,False
199339,False,False
199340,False,False
199341,False,False
199342,False,False
199343,False,False
199347,False,False
199348,False,False
199349,False,False
199350,False,False
199352,False,False
199353,False,False
199354,False,False
199355,False,False
199356,False,False
199358,False,False
199359,False,False
199360,False,False
199361,False,False
199362,False,False
199363,False,False
199364,False,False
199365,False,False
199367,False,False
199368,False,False
199369,False,False
199371,False,False
199372,False,False
199374,False,False
199375,False,False
199376,False,False
199377,False,False
199378,False,False
199379,False,False
199380,False,False
199381,False,False
199382,False,False
199383,False,False
199384,False,False
199385,False,False
199386,False,False
199387,False,False
199388,False,False
199389,False,False
199390,False,False
199391,False,False
199392,False,False
199393,False,False
199394,False,False
199395,False,False
199396,False,False
199397,False,False
199399,False,False
199400,False,False
199402,False,False
199404,False,False
199405,False,False
199407,False,False
199408,False,False
199409,False,False
199411,False,False
199412,False,False
199414,False,False
199415,False,False
199417,False,False
199418,False,False
199419,False,False
199420,False,False
199421,False,False
199424,False,False
199425,False,False
199426,False,False
199427,False,False
199428,False,False
199429,False,False
199431,False,False
199433,False,False
199434,False,False
199435,False,False
199436,False,False
199437,False,False
199438,False,False
199439,False,False
199440,False,False
199442,False,False
199444,False,False
199445,False,False
199446,False,False
199448,False,False
199449,False,False
199450,False,False
199451,False,False
199453,False,False
199454,False,False
199455,False,False
199456,False,False
199460,False,False
199461,False,False
199462,False,False
199463,False,False
199464,False,False
199465,False,False
199466,False,False
199467,False,False
199468,False,False
199469,False,False
199470,False,False
199471,False,False
199472,False,False
199473,False,False
199474,False,False
199475,False,False
199476,False,False
199478,False,False
199479,False,False
199480,False,False
199481,False,False
199482,False,False
199483,False,False
199484,False,False
199485,False,False
199487,False,False
199488,False,False
199489,False,False
199490,False,False
199491,False,False
199493,False,False
199494,False,False
199495,False,False
199496,False,False
199498,False,False
199499,False,False
199500,False,False
199501,False,False
199502,False,False
199503,False,False
199504,False,False
199505,False,False
199506,False,False
199507,False,False
199508,False,False
199510,False,False
199511,False,False
199512,False,False
199514,False,False
199516,False,False
199517,False,False
199518,False,False
199519,False,False
199520,False,False
199522,False,False
199523,False,False
199524,False,False
199525,False,False
199526,False,False
199527,False,False
199528,False,False
199529,False,False
199530,False,False
199531,False,False
199532,False,False
199534,False,False
199535,False,False
199537,False,False
199539,False,False
199540,False,False
199541,False,False
199542,False,False
199543,False,False
199544,False,False
199545,False,False
199546,False,False
199549,False,False
199550,False,False
199551,False,False
199553,False,False
199554,False,False
199555,False,False
199556,False,False
199557,False,False
199558,False,False
199559,False,False
199560,False,False
199561,False,False
199562,False,False
199563,False,False
199564,False,False
199565,False,False
199566,False,False
199567,False,False
199568,False,False
199569,False,False
199570,False,False
199573,False,False
199574,False,False
199575,False,False
199576,False,False
199577,False,False
199578,False,False
199579,False,False
199580,False,False
199581,False,False
199582,False,False
199584,False,False
199585,False,False
199586,False,False
199587,False,False
199588,False,False
199591,False,False
199592,False,False
199593,False,False
199594,False,False
199595,False,False
199597,False,False
199598,False,False
199599,False,False
199601,False,False
199603,False,False
199604,False,False
199605,False,False
199606,False,False
199608,False,False
199609,False,False
199610,False,False
199612,False,False
199613,False,False
199614,False,False
199625,False,False
199629,False,False
199632,False,False
199633,False,False
199634,False,False
199635,False,False
199636,False,False
199638,False,False
199639,False,False
199640,False,False
199642,False,False
199643,False,False
199644,False,False
199645,False,False
199646,False,False
199647,False,False
199648,False,False
199651,False,False
199653,False,False
199654,False,False
199655,False,False
199658,False,False
199659,False,False
199660,False,False
199661,False,False
199663,False,False
199664,False,False
199666,False,False
199668,False,False
199670,False,False
199671,False,False
199672,False,False
199673,False,False
199675,False,False
199676,False,False
199678,False,False
199679,False,False
199682,False,False
199683,False,False
199684,False,False
199685,False,False
199686,False,False
199688,False,False
199689,False,False
199691,False,False
199693,False,False
199695,False,False
199696,False,False
199697,False,False
199698,False,False
199699,False,False
199700,False,False
199703,False,False
199704,False,False
199706,False,False
199707,False,False
199708,False,False
199710,False,False
199712,False,False
199713,False,False
199714,False,False
199715,False,False
199716,False,False
199717,False,False
199718,False,False
199719,False,False
199721,False,False
199722,False,False
199723,False,False
199725,False,False
199727,False,False
199728,False,False
199729,False,False
199730,False,False
199731,False,False
199732,False,False
199733,False,False
199734,False,False
199736,False,False
199737,False,False
199739,False,False
199740,False,False
199741,False,False
199742,False,False
199743,False,False
199745,False,False
199746,False,False
199749,False,False
199750,False,False
199751,False,False
199752,False,False
199753,False,False
199754,False,False
199755,False,False
199756,False,False
199758,False,False
199760,False,False
199762,False,False
199763,False,False
199764,False,False
199765,False,False
199766,False,False
199767,False,False
199768,False,False
199769,False,False
199770,False,False
199771,False,False
199772,False,False
199773,False,False
199774,False,False
199775,False,False
199776,False,False
199777,False,False
199778,False,False
199779,False,False
199780,False,False
199781,False,False
199782,False,False
199783,False,False
199784,False,False
199785,False,False
199788,False,False
199789,False,False
199793,False,False
199795,False,False
199796,False,False
199797,False,False
199800,False,False
199801,False,False
199802,False,False
199804,False,False
199805,False,False
199806,False,False
199807,False,False
199808,False,False
199811,False,False
199812,False,False
199813,False,False
199814,False,False
199815,False,False
199817,False,False
199818,False,False
199819,False,False
199820,False,False
199821,False,False
199822,False,False
199823,False,False
199824,False,False
199825,False,False
199826,False,False
199827,False,False
199828,False,False
199829,False,False
199831,False,False
199832,False,False
199834,False,False
199835,False,False
199838,False,False
199839,False,False
199840,False,False
199841,False,False
199842,False,False
199843,False,False
199844,False,False
199845,False,False
199847,False,False
199851,False,False
199852,False,True
199853,False,False
199854,False,False
199855,False,False
199856,False,False
199857,False,False
199858,False,False
199859,False,False
199861,False,False
199862,False,False
199864,False,False
199865,False,False
199866,False,False
199867,False,False
199868,False,False
199869,False,False
199870,False,False
199871,False,True
199873,False,False
199875,False,False
199876,False,False
199877,False,False
199878,False,False
199879,False,False
199880,False,False
199881,False,False
199882,False,False
199883,False,False
199884,False,False
199885,False,False
199886,False,False
199887,False,False
199888,False,False
199890,False,False
199891,False,False
199892,False,False
199894,False,False
199896,False,False
199897,False,False
199898,False,False
199900,False,False
199901,False,False
199902,False,False
199906,False,False
199907,False,False
199908,False,False
199909,False,False
199911,False,False
199912,False,False
199913,False,False
199915,False,False
199916,False,False
199917,False,False
199918,False,False
199919,False,False
199921,False,False
199922,False,False
199923,False,False
199924,False,False
199925,False,False
199926,False,False
199928,False,False
199929,False,False
199932,False,False
199934,False,False
199936,False,False
199937,False,False
199939,False,False
199942,False,False
199943,False,False
199946,False,False
199947,False,False
199948,False,False
199949,False,False
199950,False,False
199952,False,False
199953,False,False
199954,False,False
199955,False,False
199958,False,False
199960,False,False
199962,False,False
199967,False,False
199968,False,False
199970,False,False
199972,False,False
199974,False,False
199975,False,False
199976,False,False
199977,False,False
199979,False,False
199981,False,False
199982,False,False
199983,False,False
199984,False,False
199985,False,False
199986,False,False
199989,False,False
199990,False,False
199991,False,False
199992,False,False
199993,False,False
199994,False,False
199995,False,False
199996,False,False
199997,False,False
199998,False,False
199999,False,False
200000,False,False
200001,False,False
200002,False,False
200003,False,False
200004,False,False
200005,False,False
200006,False,False
200007,False,False
200008,False,False
200009,False,False
200010,False,False
200011,False,False
200012,False,False
200014,False,False
200016,False,False
200017,False,False
200018,False,False
200019,False,False
200020,False,False
200021,False,False
200022,False,False
200024,False,False
200025,False,False
200026,False,False
200027,False,False
200028,False,False
200029,False,False
200030,False,False
200031,False,False
200033,False,False
200034,False,False
200035,False,False
200036,False,False
200037,False,False
200038,False,False
200039,False,False
200041,False,False
200042,False,False
200044,False,False
200045,False,False
200047,False,False
200048,False,False
200049,False,False
200050,False,False
200051,False,False
200052,False,False
200053,False,False
200054,False,False
200055,False,False
200056,False,False
200057,False,False
200058,False,False
200059,False,False
200060,False,False
200061,False,False
200062,False,False
200063,False,False
200064,False,False
200065,False,False
200068,False,False
200070,False,False
200071,False,False
200073,False,False
200074,False,False
200075,False,False
200076,False,False
200077,False,False
200079,False,False
200081,False,False
200082,False,False
200083,False,False
200084,False,False
200085,False,False
200087,False,False
200088,False,False
200089,False,False
200091,False,False
200092,False,False
200093,False,False
200094,False,False
200095,False,False
200096,False,False
200097,False,False
200098,False,False
200099,False,False
200100,False,False
200102,False,False
200105,False,False
200109,False,False
200110,False,False
200111,False,False
200112,False,False
200114,False,False
200116,False,False
200118,False,False
200119,False,False
200120,False,False
200121,False,False
200122,False,False
200123,False,False
200124,False,False
200126,False,False
200129,False,False
200130,False,False
200131,False,False
200133,False,False
200134,False,False
200135,False,False
200136,False,False
200137,False,False
200138,False,False
200139,False,False
200140,False,False
200141,False,False
200142,False,False
200143,False,False
200144,False,False
200145,False,False
200146,False,False
200147,False,False
200148,False,False
200149,False,False
200150,False,False
200152,False,False
200153,False,False
200154,False,False
200155,False,False
200156,False,False
200157,False,False
200159,False,False
200160,False,False
200161,False,False
200162,False,False
200163,False,False
200164,False,False
200165,False,False
200166,False,False
200167,False,False
200168,False,False
200169,False,False
200170,False,False
200172,False,False
200173,False,False
200175,False,False
200176,False,False
200177,False,False
200178,False,False
200179,False,False
200180,False,False
200181,False,False
200182,False,False
200183,False,False
200184,False,False
200185,False,False
200186,False,False
200187,False,False
200188,False,False
200189,False,False
200191,False,False
200192,False,False
200194,False,False
200196,False,False
200197,False,False
200198,False,False
200199,False,False
200200,False,False
200202,False,False
200203,False,False
200204,False,False
200205,False,False
200206,False,False
200207,False,False
200208,False,False
200210,False,False
200211,False,False
200212,False,False
200213,False,False
200214,False,False
200215,False,False
200216,False,False
200217,False,False
200218,False,False
200219,False,False
200220,False,False
200221,False,False
200222,False,False
200223,False,False
200224,False,False
200225,False,False
200226,False,False
200229,False,False
200230,False,False
200231,False,False
200232,False,False
200233,False,False
200234,False,False
200235,False,False
200237,False,False
200238,False,False
200240,False,False
200241,False,False
200242,False,False
200243,False,False
200244,False,False
200245,False,False
200246,False,False
200247,False,False
200248,False,False
200249,False,False
200251,False,False
200252,False,False
200253,False,False
200254,False,False
200257,False,False
200258,False,False
200259,False,False
200261,False,False
200262,False,False
200263,False,False
200265,False,False
200266,False,False
200267,False,False
200268,False,False
200269,False,False
200270,False,False
200271,False,False
200272,False,False
200273,False,False
200274,False,False
200275,False,False
200276,False,False
200278,False,False
200279,False,False
200280,False,False
200281,False,False
200284,False,False
200285,False,False
200286,False,False
200287,False,False
200288,False,False
200289,False,False
200290,False,False
200291,False,False
200292,False,False
200293,False,False
200295,False,False
200296,False,False
200297,False,False
200298,False,False
200299,False,False
200300,False,False
200301,False,False
200302,False,False
200303,False,False
200304,False,False
200305,False,False
200306,False,False
200307,False,False
200308,False,False
200309,False,False
200310,False,False
200313,False,False
200314,False,False
200316,False,False
200317,False,False
200318,False,False
200319,False,False
200320,False,False
200321,False,False
200322,False,False
200323,False,False
200324,False,False
200326,False,False
200327,False,False
200328,False,False
200329,False,False
200330,False,False
200332,False,False
200333,False,False
200334,False,False
200337,False,False
200338,False,False
200339,False,False
200340,False,False
200341,False,False
200343,False,False
200344,False,False
200345,False,False
200347,False,False
200348,False,False
200349,False,False
200350,False,False
200352,False,False
200353,False,False
200354,False,False
200356,False,False
200357,False,False
200358,False,False
200359,False,False
200360,False,False
200361,False,False
200362,False,False
200363,False,False
200364,False,False
200366,False,False
200367,False,False
200368,False,False
200369,False,False
200370,False,False
200371,False,False
200372,False,False
200373,False,False
200374,False,False
200375,False,False
200376,False,False
200377,False,False
200378,False,False
200380,False,False
200381,False,False
200382,False,False
200383,False,False
200384,False,False
200385,False,False
200386,False,False
200388,False,False
200389,False,False
200390,False,False
200391,False,False
200392,False,False
200393,False,False
200395,False,False
200396,False,False
200397,False,False
200398,False,False
200399,False,False
200400,False,False
200402,False,False
200403,False,False
200404,False,False
200405,False,False
200406,False,False
200407,False,False
200408,False,False
200409,False,False
200411,False,False
200412,False,False
200413,False,False
200414,False,False
200415,False,False
200416,False,False
200417,False,False
200418,False,False
200419,False,False
200421,False,False
200422,False,False
200423,False,False
200425,False,False
200426,False,False
200427,False,False
200428,False,False
200429,False,False
200430,False,False
200431,False,False
200433,False,False
200434,False,False
200435,False,False
200436,False,False
200437,False,False
200438,False,False
200439,False,False
200440,False,False
200441,False,False
200442,False,False
200443,False,False
200444,False,False
200445,False,False
200447,False,False
200448,False,False
200449,False,False
200450,False,False
200451,False,False
200452,False,False
200454,False,False
200455,False,False
200456,False,False
200457,False,False
200458,False,False
200459,False,False
200460,False,False
200462,False,False
200463,False,False
200464,False,False
200465,False,False
200466,False,False
200467,False,False
200468,False,False
200469,False,False
200470,False,False
200472,False,False
200473,False,False
200474,False,False
200475,False,False
200476,False,False
200477,False,False
200478,False,False
200479,False,False
200480,False,False
200481,False,False
200482,False,False
200483,False,False
200484,False,False
200486,False,False
200487,False,False
200489,False,False
200490,False,False
200491,False,False
200492,False,False
200493,False,False
200494,False,False
200495,False,False
200497,False,False
200498,False,False
200499,False,False
200500,False,False
200501,False,False
200502,False,False
200503,False,False
200504,False,False
200505,False,False
200506,False,False
200510,False,False
200511,False,False
200512,False,False
200514,False,False
200515,False,False
200516,False,False
200517,False,False
200518,False,False
200519,False,False
200521,False,False
200522,False,False
200523,False,False
200524,False,False
200525,False,False
200526,False,False
200528,False,False
200530,False,False
200531,False,False
200532,False,False
200535,False,False
200536,False,False
200537,False,False
200538,False,False
200539,False,False
200540,False,False
200541,False,False
200543,False,False
200546,False,False
200548,False,False
200549,False,False
200550,False,False
200551,False,False
200552,False,False
200553,False,False
200554,False,False
200555,False,False
200556,False,False
200559,False,False
200560,False,False
200561,False,False
200562,False,False
200563,False,False
200564,False,False
200565,False,False
200566,False,False
200567,False,False
200568,False,False
200569,False,False
200570,False,False
200572,False,False
200573,False,False
200574,False,False
200575,False,False
200576,False,False
200577,False,False
200578,False,False
200579,False,False
200580,False,False
200581,False,False
200582,False,False
200583,False,False
200584,False,False
200585,False,False
200586,False,False
200587,False,False
200588,False,False
200589,False,False
200590,False,False
200591,False,False
200592,False,False
200593,False,False
200594,False,False
200595,False,False
200596,False,False
200597,False,False
200598,False,False
200599,False,False
200600,False,False
200601,False,False
200602,False,False
200603,False,False
200604,False,False
200605,False,False
200607,False,False
200608,False,False
200609,False,False
200610,False,False
200611,False,False
200612,False,False
200613,False,False
200614,False,False
200615,False,False
200616,False,False
200617,False,False
200618,False,False
200619,False,False
200620,False,False
200622,False,False
200623,False,False
200625,False,False
200626,False,False
200627,False,False
200628,False,False
200629,False,False
200630,False,False
200631,False,False
200632,False,False
200633,False,False
200634,False,False
200635,False,False
200636,False,False
200637,False,False
200638,False,False
200639,False,False
200640,False,False
200641,False,False
200642,False,False
200646,False,False
200647,False,False
200648,False,False
200650,False,False
200651,False,False
200652,False,False
200654,False,False
200657,False,False
200658,False,False
200659,False,False
200660,False,False
200661,False,False
200662,False,False
200663,False,False
200664,False,False
200665,False,False
200666,False,False
200667,False,False
200668,False,False
200669,False,False
200670,False,False
200671,False,False
200672,False,False
200673,False,False
200674,False,False
200675,False,False
200676,False,False
200677,False,False
200678,False,False
200681,False,False
200682,False,False
200683,False,False
200684,False,False
200685,False,False
200686,False,False
200687,False,False
200689,False,False
200691,False,False
200699,False,False
200700,False,False
200701,False,False
200703,False,False
200708,False,False
200709,False,False
200713,False,False
200714,False,False
200716,False,False
200718,False,False
200719,False,False
200720,False,False
200723,False,False
200724,False,False
200725,False,False
200726,False,False
200728,False,False
200729,False,False
200730,False,False
200731,False,False
200732,False,False
200734,False,False
200735,False,False
200736,False,False
200737,False,False
200738,False,False
200739,False,False
200740,False,False
200741,False,False
200742,False,False
200743,False,False
200744,False,False
200745,False,False
200746,False,False
200747,False,False
200750,False,False
200751,False,False
200752,False,False
200753,False,False
200755,False,False
200756,False,False
200757,False,False
200759,False,False
200760,False,False
200761,False,False
200762,False,False
200763,False,False
200764,False,False
200766,False,False
200767,False,False
200769,False,False
200770,False,False
200771,False,False
200773,False,False
200775,False,False
200777,False,False
200778,False,False
200780,False,False
200781,False,False
200782,False,False
200783,False,False
200785,False,False
200786,False,False
200788,False,False
200789,False,False
200790,False,False
200791,False,False
200792,False,False
200794,False,False
200795,False,False
200796,False,False
200798,False,False
200799,False,False
200800,False,False
200801,False,False
200802,False,False
200803,False,False
200804,False,False
200806,False,False
200807,False,False
200808,False,False
200809,False,False
200810,False,False
200811,False,False
200812,False,False
200813,False,False
200815,False,False
200817,False,False
200818,False,False
200821,False,False
200822,False,False
200823,False,False
200824,False,False
200825,False,False
200826,False,False
200828,False,False
200829,False,False
200831,False,False
200832,False,False
200833,False,False
200834,False,False
200836,False,False
200837,False,False
200838,False,False
200839,False,False
200840,False,False
200841,False,False
200843,False,False
200844,False,False
200846,False,False
200847,False,False
200848,False,False
200850,False,False
200852,False,False
200853,False,False
200854,False,False
200855,False,False
200857,False,False
200858,False,False
200859,False,False
200860,False,False
200861,False,False
200862,False,False
200865,False,False
200868,False,False
200869,False,False
200870,False,False
200871,False,False
200872,False,False
200873,False,False
200874,False,False
200876,False,False
200877,False,False
200878,False,False
200879,False,False
200880,False,False
200881,False,False
200883,False,False
200884,False,False
200885,False,False
200886,False,False
200887,False,False
200888,False,False
200889,False,False
200890,False,False
200892,False,False
200893,False,False
200894,False,False
200895,False,False
200896,False,False
200897,False,False
200899,False,False
200902,False,False
200903,False,False
200904,False,False
200906,False,False
200908,False,False
200909,False,False
200910,False,False
200912,False,False
200914,False,False
200915,False,False
200916,False,False
200917,False,False
200919,False,False
200920,False,False
200921,False,False
200922,False,False
200923,False,False
200925,False,False
200926,False,False
200927,False,False
200928,False,False
200929,False,False
200930,False,False
200932,False,False
200933,False,False
200935,False,False
200936,False,False
200937,False,False
200939,False,False
200940,False,False
200941,False,False
200942,False,False
200943,False,False
200945,False,False
200946,False,False
200947,False,False
200949,False,False
200950,False,False
200951,False,False
200952,False,False
200954,False,False
200955,False,False
200956,False,False
200957,False,False
200958,False,False
200959,False,False
200960,False,False
200961,False,False
200962,False,False
200963,False,False
200964,False,False
200966,False,False
200967,False,False
200969,False,False
200970,False,False
200971,False,False
200972,False,False
200973,False,False
200974,False,False
200975,False,False
200976,False,False
200977,False,False
200978,False,False
200980,False,False
200981,False,False
200982,False,False
200983,False,False
200984,False,False
200985,False,False
200986,False,False
200987,False,False
200988,False,False
200990,False,False
200991,False,False
200992,False,False
200993,False,False
200996,False,False
200997,False,False
200998,False,False
201000,False,False
201001,False,False
201002,False,False
201003,False,False
201005,False,False
201006,False,False
201007,False,False
201008,False,False
201009,False,False
201010,False,False
201013,False,False
201017,False,False
201019,False,False
201020,False,False
201021,False,False
201022,False,False
201023,False,False
201024,False,False
201025,False,False
201026,False,False
201027,False,False
201028,False,False
201029,False,False
201032,False,False
201033,False,False
201034,False,False
201035,False,False
201036,False,False
201037,False,False
201038,False,False
201040,False,False
201041,False,False
201043,False,False
201046,False,False
201047,False,False
201048,False,False
201049,False,False
201050,False,False
201052,False,False
201053,False,False
201054,False,False
201055,False,False
201056,False,False
201057,False,False
201058,False,False
201059,False,False
201060,False,False
201061,False,False
201062,False,False
201063,False,False
201064,False,False
201066,False,False
201067,False,False
201068,False,False
201069,False,False
201071,False,False
201073,False,False
201074,False,False
201075,False,False
201076,False,False
201078,False,False
201079,False,False
201080,False,False
201081,False,False
201082,False,False
201083,False,False
201084,False,False
201085,False,False
201089,False,False
201091,False,False
201092,False,False
201093,False,False
201095,False,False
201097,False,False
201100,False,False
201102,False,False
201103,False,False
201104,False,False
201105,False,False
201108,False,False
201109,False,False
201110,False,False
201112,False,False
201113,False,False
201114,False,False
201115,False,False
201117,False,False
201118,False,False
201119,False,False
201120,False,False
201121,False,False
201122,False,False
201123,False,False
201124,False,False
201127,False,False
201128,False,False
201129,False,False
201130,False,False
201131,False,False
201132,False,False
201133,False,False
201134,False,False
201135,False,False
201136,False,False
201137,False,False
201138,False,False
201139,False,False
201141,False,False
201142,False,False
201143,False,False
201144,False,False
201146,False,False
201147,False,False
201149,False,False
201151,False,False
201152,False,False
201156,False,False
201157,False,False
201159,False,False
201161,False,False
201162,False,False
201164,False,False
201167,False,False
201168,False,False
201169,False,False
201170,False,False
201171,False,False
201172,False,False
201173,False,False
201174,False,False
201175,False,False
201176,False,False
201177,False,False
201178,False,False
201179,False,False
201180,False,False
201181,False,False
201182,False,False
201183,False,False
201184,False,False
201185,False,False
201188,False,False
201189,False,False
201191,False,False
201192,False,False
201193,False,False
201194,False,False
201196,False,False
201197,False,False
201198,False,False
201200,False,False
201201,False,False
201202,False,False
201205,False,False
201206,False,False
201207,False,False
201209,False,False
201210,False,False
201211,False,False
201212,False,False
201214,False,False
201218,False,False
201219,False,False
201220,False,False
201222,False,False
201223,False,False
201224,False,False
201226,False,False
201227,False,False
201228,False,False
201229,False,False
201230,False,False
201231,False,False
201232,False,False
201233,False,False
201235,False,False
201236,False,False
201237,False,False
201238,False,False
201239,False,False
201240,False,False
201241,False,False
201242,False,False
201244,False,False
201245,False,False
201246,False,False
201247,False,False
201248,False,False
201249,False,False
201251,False,False
201253,False,False
201254,False,False
201255,False,False
201256,False,False
201258,False,False
201262,False,False
201264,False,False
201265,False,False
201266,False,False
201268,False,False
201269,False,False
201270,False,False
201271,False,False
201272,False,False
201273,False,False
201274,False,False
201278,False,False
201279,False,False
201280,False,False
201281,False,False
201282,False,False
201283,False,False
201284,False,False
201285,False,False
201286,False,False
201288,False,False
201289,False,False
201290,False,False
201291,False,False
201293,False,False
201298,False,False
201299,False,False
201300,False,False
201301,False,False
201305,False,True
201308,False,False
201311,False,False
201312,False,False
201314,False,False
201315,False,False
201316,False,False
201317,False,False
201320,False,False
201321,False,False
201322,False,False
201324,False,False
201325,False,False
201326,False,False
201327,False,False
201328,False,False
201329,False,False
201330,False,False
201331,False,False
201332,False,False
201334,False,False
201335,False,False
201336,False,False
201337,False,False
201338,False,False
201339,False,False
201340,False,False
201341,True,False
201342,False,False
201343,False,False
201345,False,False
201346,False,False
201348,False,False
201350,False,False
